Date,strat_01_momentum_NEE,strat_02_earnings_momentum_NEE,strat_03_value_NEE,strat_04_low_vol_NEE,strat_07_residual_momentum_NEE,strat_08_pairs_trading_NEE_CEG,strat_09_mean_reversion_cluster,strat_10_single_ma_NEE,strat_11_two_ma_NEE,strat_12_three_ma_NEE,strat_13_support_resistance_NEE,strat_14_channel_NEE,strat_17_ml_knn_NEE,strat_18_statarb_optimizacion_NEE
2022-03-31,0.025141449375587804,-0.06112581345762378,-0.023307299774473222,-0.02406788291637721,0.0,0.0,0.18209189723015368,-0.026012638221138928,0.04172203341848462,0.05627552819963668,0.03082033049668064,-0.06360552812462088,-0.12254071475171546,0.34328888403350705
2022-04-30,0.05244388269431091,-0.03851542362723185,-0.06607970433551796,-0.009513515720453539,0.0,0.0,0.20669103212529313,-0.02210045740487982,0.024518765369069766,0.10977121277991977,-0.012995571481020554,-0.09755764333542641,-0.13933394971505075,0.22047884141182547
2022-05-31,-0.08347872793387208,-0.005261188506725173,0.005950952166691032,0.04524738675681353,0.0,0.0,-0.05686319038961686,-0.007506407612616833,0.056295985235633915,0.1415342770181589,0.12561210600773742,-0.196790117735434,-0.1185640415176048,0.1568956191190953
2022-06-30,-0.025886161421093852,0.006699825967722925,-0.041730479240407244,0.015756328976937163,0.0,0.0,0.06553293738517625,-0.06578789879193868,0.014091025049514762,0.17674158432556755,0.12769181088763898,-0.20273768516420917,-0.09895893750267507,0.15838532528711824
2022-07-31,-0.030532682830023472,-0.0007114832633856154,-0.04160110516202784,0.013297914100729655,0.0,0.0,0.10785286372767446,-0.050603481661029334,0.02718184015155029,0.14924754383231473,0.05504611703489182,-0.2319843895115697,-0.10018466166801238,0.1917559170567908
2022-08-31,-0.015852317517152277,-0.04401966736027477,-0.03315078577402181,0.004768660052077472,0.0,0.0,0.17043877714183361,-0.015140013958996048,0.050635457157812314,0.1286763853188799,0.06776558101204196,-0.21083370623419914,-0.09132107167323672,0.16739757679947415
2022-09-30,-0.06809192148490532,-0.034703513637199215,-0.022061291383782565,-0.028318162240221836,0.0,0.0,0.09867044723481758,-0.07627687886800717,0.0011533798339282068,0.1502367184182145,0.023968146667353748,-0.25796596645946956,-0.12673862518925785,0.1118149485828425
2022-10-31,-0.0637070150946062,-0.029989326672220488,-0.03336304755108983,-0.0270325682156266,0.0,0.0,0.020858806792655112,-0.07182854759467958,0.02202157496650035,0.14272706370157903,0.07653491564629639,-0.2674397275962479,-0.1492339755708281,0.09526343059767027
2022-11-30,-0.09724827544676924,0.008773602382323761,0.0038755088683885813,0.010747891394197443,0.0,0.0,0.11707417281130916,-0.04202329674693627,0.045499819313072225,0.09704614842728403,0.014806231788052559,-0.2677328741162378,-0.19778183269233246,0.09739034601309657
2022-12-31,-0.030949011234391654,0.04823670590588271,-0.0029261173685055874,-0.007301824846443834,0.0,0.0,0.08948817579784571,-0.059385155676730375,0.0787068161864301,0.16304855482384317,-0.004608036284019252,-0.2027914387074073,-0.16212151348130321,0.15043664968719703
2023-01-31,-0.0005636638427016235,0.09488989642062208,-0.026072804530531457,0.012662135928906311,0.0,0.0,0.113818791879029,-0.13930068072387097,-0.035216087630123155,0.16064828716440888,-0.11364522067649249,-0.10725191735451788,-0.09434972692878056,0.10158078692001554
2023-02-28,0.0039050575282157654,-0.02873794622455502,0.003864858404910952,-0.005715270043236307,0.0,0.0,-0.15903142844513624,-0.06744254004734788,0.14146060042602787,0.05674047270188389,0.07469715808887578,-0.25047686122909013,-0.16485845636228755,-0.04306935049843251
2023-03-31,0.02650584433315796,-0.017236652165095585,0.027891280643822295,0.011368167359024621,0.0,0.0,-0.14927947168982042,-0.06112613148502409,0.11040590213746208,0.04595431326607382,0.03630217794510639,-0.2627042991344893,-0.1065302953476798,-0.14469546449324355
2023-04-30,0.04186580074903778,0.015775889777461916,-0.0017897839416877637,0.03873355435269685,0.0,0.0,-0.16021659813139516,-0.08645893832027184,0.11321750422891781,0.03422750041103578,0.034283622989050716,-0.21446866847605967,-0.08290401671645355,-0.1760581219059311
2023-05-31,0.11258193187372231,-0.023958008357900535,-0.050171927605849646,-0.048545334011742006,0.0,0.0,0.06981704254387028,-0.09051193605787357,0.14992026739370531,-0.12701902281609484,-0.07549225650158867,-0.07292981550951702,-0.15828621116819427,-0.02076624615994165
2023-06-30,0.08424903314292627,-0.009170243580062744,-0.01866571524262194,-0.015789551835686963,0.0,0.0,-0.0683717433801255,-0.017413253895548996,0.27550350739798773,-0.11440487541237726,-0.08527560315334255,-0.12058627812518107,-0.16729175096274412,-0.023278443871394983
2023-07-31,0.09561801218199202,-0.010361866177887013,-0.014361373744022774,-0.015472676906697722,0.0,0.0,-0.1632771339297444,-0.08588797284879382,0.1751499487569946,-0.02464747415192767,0.003092542675230659,-0.003727907714158019,-0.1911369737209449,-0.21726611719160646
2023-08-31,0.059018290450178174,0.02442343769124958,0.03392181955669972,0.04019176341473915,0.0,0.0,-0.14889512100728478,-0.1952657213513567,0.03824858737505023,-0.10548033239961456,-0.0036788540914483095,0.09244010751883247,-0.17331430045998972,-0.08512166468355661
2023-09-30,0.07503366461513296,-0.006933088349849505,0.09246716557564534,-0.051730969726422896,0.0,0.0,-0.05949407991798483,-0.15914066903987795,0.024736695631408723,-0.16150895893054143,-0.018621398751345043,0.049660139351012704,-0.13065225231087402,-0.17002091779990464
2023-10-31,0.0979441746679522,-0.07862461206186269,0.08109646309641039,0.015300143690741523,0.0,0.0,-0.18067843958375257,-0.007371145897659539,-0.06420104470160244,-0.1465135932381906,0.0020788368271951975,0.058500792260655146,-0.07620407141437195,-0.1914866825596057
2023-11-30,0.14233353925693942,-0.048010714898168806,0.07393175833358492,-0.012534287886591597,0.0,0.0,-0.20459368436658934,-0.0196056916346845,-0.09390142472267647,-0.10245888776234488,0.12020271845317945,0.13010081086232156,0.021378360788827485,-0.03094812103409157
2023-12-31,0.06932910385198233,-0.06635547106943827,0.09470014648019992,0.012332674272147856,0.0,0.0,-0.1237358679086087,-0.028688062459952365,-0.09935556171350703,-0.13525544226119798,0.09676170172837767,0.021618671195292948,0.06910531371834606,-0.1827619833409488
2024-01-31,0.08273584170242511,-0.09830967131072303,0.11226319775685306,-0.0166613324104779,0.0,0.0,-0.22468089857526027,0.014728546524931118,-0.0966291807613291,-0.07901123845061288,0.1030444409106135,0.03952076965887588,0.06636736346049972,-0.0660475184773983
2024-02-29,0.03314742851605149,-0.04992538183267908,0.0022715973789378713,-0.015768305801877578,0.0,0.0,-0.1862367634792735,-0.024911584122367665,-0.19007988103536552,-0.11241091687765355,0.08809940350659434,0.10732615903439917,0.025529323174073436,-0.1642932552407268
2024-03-31,0.047798796025360885,-0.031186082523092785,0.04712712401513854,-0.007951188523296378,0.0,0.0,-0.17345996292435373,-0.061132824280706766,-0.16030589435378453,-0.14910748345120123,0.032378482224618595,0.08513485326191961,0.013496958876606938,-0.19092034953991993
2024-04-30,0.039432000004983536,-0.11046212078789121,0.037890061774248356,0.04732173139535141,0.0,0.0,-0.21482189984179995,-0.056787458447982324,-0.19032200999103432,-0.09294639029974097,0.010549017748805185,0.027364657546619882,0.03491496180941652,-0.13718769035212636
2024-05-31,0.0389602260670515,-0.13813533101118716,0.03914273229624488,0.037035665836614544,0.0,0.0,-0.23160781867204505,-0.001764649627235741,-0.1986823613102877,-0.02262268527076574,0.049818990679593014,-0.026305293798525854,0.10142708809542596,-0.11449715733502297
2024-06-30,-0.04348710215578873,-0.048985363699706026,-0.07980935232976576,-0.04551735460918441,0.0,0.0,-0.2746361980075083,0.11355609414432993,-0.08962350788486194,0.042923551017793445,-0.039518611020055196,-0.10791499947441424,0.033352469972468636,0.08067539568412326
2024-07-31,-0.022459871187348587,-0.14338040402043725,-0.011250874838301287,-0.007789842993510767,0.0,0.0,-0.25467220470010354,0.11219629954481776,-0.06796861980021937,0.028787109660578028,0.012911819915311396,-0.24347487964523937,0.07557694154567031,0.01953113214846225
2024-08-31,0.010677509770207746,-0.08655692860820524,-0.05194302330696761,-0.03484935985653592,0.0,0.0,-0.2899679421037391,0.020300308533567003,-0.025249208514886125,0.13171548810049075,-0.019956822080589562,-0.21702583659521799,0.0674228334734166,-0.04433473905617635
2024-09-30,-0.04441775012372011,-0.00420000442941384,-0.10685175829292345,-0.015340777730418932,0.0,0.0,-0.21915708110225823,0.04360565720006535,0.06056523040220017,0.1706375157113505,-0.050606045879216605,-0.21809647706344257,0.06565118702856344,-0.0008705150364268436
2024-10-31,-0.0604077355747159,-0.03204165346640394,-0.12589712637587502,-0.06782183379135275,0.0,0.0,-0.036984259520222135,-0.02354353924700355,0.09951105662919038,0.11964187135148376,-0.08998729371855176,-0.20365135374046178,0.03885492999986525,0.10165734658487377
2024-11-30,-0.07927746085958676,-0.017860510755290927,-0.10132427960446702,-0.03750873391886609,0.0,0.0,0.041949679729744324,-0.046590304674866495,0.09720384951223111,0.08306644497155359,-0.11365780708337357,-0.18379584087093864,0.0058500182168880486,0.19191506980219328
2024-12-31,-0.06071302491623887,0.023218386728588437,0.005163144673259647,-0.02649272973515635,0.0,0.0,0.11044364756696566,-0.0032148182021019935,0.11250034555976228,0.07011080402313452,-0.13263068251577942,-0.16114332096316622,-0.0794769046285219,0.21489219048732483
2025-01-31,-0.06906904418915065,0.01828329496482846,-0.05908420472877387,-0.008840659281088258,0.0,0.0,0.03718289385840452,-0.0293638993597252,0.11051862074526682,0.06323859598985886,-0.17184575320204493,-0.16790299407960924,-0.08099627489517304,0.1836737647060761
2025-02-28,-0.10912739580930458,0.039223243909117654,-0.07854838490657473,-0.0019716640063926986,0.0,0.0,0.010307747503302196,-0.036196089327156275,0.07906213593372385,0.04660144349300388,-0.18829791596232873,-0.17964830042029017,-0.014867982250926174,0.21614769647787907
2025-03-31,-0.08595835879861162,-0.01576790055830941,-0.07962502126066116,0.0021983883657094054,0.0,0.015880005280152782,-0.052266783985862965,-0.0315531520124607,0.0766746928789684,0.06557514814625766,-0.14983306370467492,-0.08267393024351401,-0.09549640927576869,0.24649714548904827
2025-04-30,-0.051461102995440676,0.07149320124564054,-0.06258827276989631,-0.009019508159396604,0.0,0.04445260787934031,-0.1881230654078016,-0.08135732955970354,0.11129429275376673,0.025812819372668005,-0.107313552649678,-0.0798159581727406,-0.1580029960093106,0.009265293024616376
2025-05-31,-0.056539050860874705,0.08387333893273648,-0.012812443485269104,0.0013437829410679646,0.0,0.06491965429775919,-0.11101140771597044,-0.05733411731875942,0.08146088756846333,0.013047796748621495,-0.11609779181428595,-0.04999662580717957,-0.18586195010885825,0.16570115240015415
2025-06-30,0.021070428330118733,0.004794133042449824,0.010621485220775462,0.021645224058703515,0.0,0.11197185872666474,0.14817281231599116,-0.18909330468866217,0.0015426646136882996,-0.13741731309665536,-0.09352085769001586,0.06674002462653222,-0.07023459745935812,0.1231752961303844
2025-07-31,-0.011139013724508439,0.07567023559311016,-0.01640778034648597,-0.003884768224534202,0.0,0.091490610732214,0.041998993703041596,-0.1519811004318999,0.04048997573676614,-0.09460261057042633,-0.17853493189945158,-0.015333474274532433,-0.07103216338447736,0.20743434137855168
2025-08-31,-0.06945761490716332,0.0008992668279813999,0.029662073194170403,0.0044071483402033295,0.0,0.0920418515852812,-0.09318232771830548,-0.09728846036177395,0.018144028462997022,-0.13619185078672244,-0.07620718390799705,0.036228472240605485,-0.024744610768727714,0.32154511089807114
2025-09-30,-0.01229770193898729,0.01565044117263477,0.009378518079949839,0.01138605880437029,-0.6847375109271902,0.03628750291089474,0.002699363659921134,-0.030693116643472813,-0.016845780306869333,-0.04652625926267817,-0.02836999855449292,0.021462403131069275,-0.0035605909667245426,0.08010475364074474
2025-10-31,-0.020022101451198707,0.0167706222785686,0.026565339244927384,0.04035581471459305,-0.49721254349480826,0.0282496078551851,-0.04814478494121874,-0.05787707184246636,-0.04173059144776652,-0.06155511341254504,0.007637483958839974,0.04369065161900082,0.006586032376860479,0.10360224136202094
2025-11-30,-0.051948039055902194,-0.011878948542788162,0.05684968752674364,0.04820706677272624,-0.15641380785586234,0.03514058800471983,-0.10897347101163352,-0.09569101565853162,-0.06350723375520688,-0.04425421537729917,0.033629182295585244,0.04667842911938618,-0.031039609416124356,0.21578870560749075
2025-12-31,-0.045508762012139166,-0.0008241931395162544,0.056917499724082964,0.05301017582353176,-0.48125005363586826,0.008021034315557991,-0.04375834101334508,-0.036127508869804766,-0.029211461081685566,-0.07034840857778199,0.029755834821138468,-0.04000714639592716,0.03973942558570145,0.06552015500391889
2026-01-31,-0.025322277461378814,-0.022501388143154125,0.038215534754620015,0.02715874308064858,-0.4018090812356726,0.04073324378537192,-0.0959990756625263,-0.043767465625144907,-0.033815267665724034,-0.06869301998222661,0.0395210101128464,0.022852461688885623,0.0072046705360180084,0.13240676026578221
2026-02-28,-0.04067210555261054,-0.013152211259286456,0.04709180681674421,0.05251557268502189,-0.18585269944805993,0.0917806287573168,-0.1245815374933675,0.00560463446325099,-0.029077277902106347,-0.07424704004312427,0.0336323280627726,0.056589719605818684,0.0373127164978071,0.20788972141271292
2026-03-31,-0.023735683217574865,-7.99437977617947e-05,0.06505807599209006,0.07233062191113793,-0.14657494429636278,0.1084538732483263,-0.20145292591227973,-0.03242794159241228,-0.03227601019224776,-0.05286592787805767,0.07777844359489287,0.004208779826013513,0.033671443375612065,0.14908538516523065
2026-04-30,-0.0228707390574875,0.015696743644248553,0.06845827247782178,0.06333340845341931,-0.17012940814767655,0.06951656681418057,-0.1567439163372531,-0.03781716621366223,-0.0381997960125592,-0.07336158859976483,0.06804738281166738,-0.0013701729409976407,0.038827213696035444,0.17562762479322602
2026-05-31,-0.007409902391469728,0.007128132128853138,0.07186192876379842,0.09237163974118541,-0.060211427957779666,0.0796373805565636,-0.16927058759538235,-0.027736795955053895,-0.0722973403728133,-0.06980444237874384,0.03961680026465542,0.001123586880460349,0.08530002617323078,0.21623000884001004
2026-06-30,-0.04071596846049233,-0.014349601355610694,0.09973965016681205,0.05822573614881741,-0.16344831350972874,0.03684996206527561,-0.1715936726594427,-0.030202319257735137,-0.0773401987869046,-0.06845742882733698,0.058878333707475805,0.025688133777150304,-0.013854785044169496,0.14065589623304822
2026-07-31,-0.0318143543188734,-0.01775454491836,0.10329502988501826,0.06748880590364581,-0.16022905589673425,0.021696133682789925,-0.1317631808203167,-0.02505013382622543,-0.06970969405353569,-0.045455163982355155,0.04050760116037565,0.02183090118376906,-0.008311890324298342,0.25509351004370207
